url,人均价格,具体位置,口味,所属商区,推荐菜,星级标准,服务,环境,类别,评论量,餐厅名称,score
http://www.dianping.com/shop/98527244,0.0,力盟商业步行街北家姓美食广场入口处,8.4,力盟步行街,"招牌黑金脆寿司,招牌海苔寿司,奥尔良鸡肉卷寿司",8,8.4,8.4,日本料理,0.0,N多寿司(力盟店),42.314
http://www.dianping.com/shop/19269756,0.0,西关大街国芳百货1楼3号门门口,8.4,西关大街,"那波爷爷黄金帽子蛋糕,那波爷爷现做起司蛋糕",8,8.4,8.4,面包/饮品,0.0,那波老爷爷の店,42.314
http://www.dianping.com/shop/20733317,52.0,交通巷13-1号,8.5,新华百货,"炕锅羊排,酸奶,面片",8,8.1,7.3,烧烤,996.0,清真·清雅楼面片炕羊排,42.168
http://www.dianping.com/shop/102086172,0.0,文汇路唐道637号二楼,8.4,西郊,"酸萝卜老鸭汤,鸳鸯火锅,刀切五花肉",8,8.3,8.4,火锅,0.0,嗨味火锅干锅老鸭汤,41.834
http://www.dianping.com/shop/2140816,92.0,七一路201号,8.4,五一路,"雅君羊羔肉,黄焖羊肉,酸奶",8,7.6,9.0,其他美食,1256.0,雅君羊羔肉(七一路店),41.47
http://www.dianping.com/shop/18758846,0.0,黄河路158号青海宾馆院内,8.4,西门,"香草慕斯蛋糕,水果蛋糕,迷你双层蛋糕",8,8.3,8.3,面包/饮品,0.0,青海宾馆面包房,41.42
http://www.dianping.com/shop/21802717,28.0,花园南街华联超市2楼,8.3,湟光,"红枣养颜豆浆,麻辣过桥米线,老坛酸菜过桥米线",8,8.4,8.4,小吃面食,8993.0,旗鼓村米线,40.549
http://www.dianping.com/shop/32379482,50.0,乐都南路北磨园清真寺往南五十米,8.4,国际村,"青海土火锅,酸奶,特大锅",8,7.9,7.9,其他美食,2957.0,青海土火锅(国际村店),39.054
http://www.dianping.com/shop/57539340,14.0,力盟步行街贡茶旁边,8.3,力盟步行街,"招牌海苔寿司,首批大拼盘,沙拉酱",8,8.4,8.4,日本料理,2760.0,晓全寿司,38.004
http://www.dianping.com/shop/93995889,80.0,西关大街力盟步行街纺织品7楼,8.3,西关大街,"吊龙,高原牛腩萌锅,秘制牛肉",8,8.4,8.5,火锅,1476.0,小萌锅,37.893
http://www.dianping.com/shop/92588407,70.0,西关大街与文汇路交口,8.3,海湖新区,"精品肥牛卷,千层肚,山椒牛肉",8,8.5,8.4,火锅,1106.0,大龍火锅,37.808
http://www.dianping.com/shop/67934980,31.0,力盟商业巷力盟town3楼,8.3,力盟步行街,"铁板烤五花肉,牛肉包饭,土豆泥",8,8.4,8.4,韩国料理,2022.0,韩国老板欧巴包饭,37.702
http://www.dianping.com/shop/67505791,13.0,新华联福街15-99号福街北口杰拉网咖,8.3,海湖新区,"笋子米粉,肉夹馍,红汤米粉",8,8.4,8.4,快餐简餐,1318.0,天全唐王米粉(海湖店),37.415
http://www.dianping.com/shop/32085236,90.0,团结桥路八一路41号湟乐公园向东200米,8.3,乐家湾,"烤全羊,珍珠奶皮,酸辣里脊",8,8.3,8.5,青海菜,325.0,蕴园礼宴中心,36.943
http://www.dianping.com/shop/18350548,19.0,西关大街80号虎台市场珠玑南口,8.3,虎台,"札克超大鸡排,甘梅地瓜,甜不辣",8,8.4,8.3,快餐简餐,499.0,札克鸡排(虎台店),36.667
http://www.dianping.com/shop/92464189,0.0,金桥路与八一东路交叉口西北角,8.3,城东区,"酸辣里脊,虎皮爆回锅肉,鸡蛋汤",8,8.3,8.4,青海菜,0.0,酸辣里脊源味湘,36.397
http://www.dianping.com/shop/19173636,50.0,力盟步行街,8.3,力盟步行街,"芭比蛋糕,情景蛋糕,DIY小芭比",8,8.3,8.3,面包/饮品,794.0,新派蛋糕(力盟店),36.307
http://www.dianping.com/shop/14202390,15.0,开发区半岛步行街18-206号,8.3,城东区,"水果蛋糕,爱心蛋糕,金条蛋糕",8,8.3,8.3,面包/饮品,575.0,一朵阳光西饼屋(半岛店),36.218
http://www.dianping.com/shop/24741155,56.0,新华联购物广场4楼,8.3,海湖新区,"梭子蟹炒年糕,糖醋小排,蒜蓉粉丝虾",8,8.2,8.4,江浙菜,586.0,弄堂小馆,36.156
http://www.dianping.com/shop/67963936,20.0,力盟步行街五号楼星巴克三楼,8.3,力盟步行街,"小迷你蛋糕,卡通蛋糕,水果杯",8,8.3,8.3,面包/饮品,345.0,Yummy烘焙屋,36.124
http://www.dianping.com/shop/20848481,10.0,西川南路45号殷家庄小区二号楼4单元411,8.3,力盟步行街,"裸蛋糕,巧克力蛋糕,欧式水果蛋糕",8,8.3,8.3,面包/饮品,258.0,咔卟烘焙坊,36.088
http://www.dianping.com/shop/67439985,11.0,东大街35号,8.3,大十字,"草莓鲜粒奶茶,超级大鸡排,百香凤梨绿茶",8,8.3,8.2,面包/饮品,1144.0,超级奶爸(莫家街店),36.037
http://www.dianping.com/shop/92113109,68.0,迎宾路28号,8.3,和平路,"田园烤土豆,洋芋酿皮,脆皮黄瓜",8,8.3,8.3,青海菜,29.0,德吉庄园,35.995
http://www.dianping.com/shop/19000553,0.0,北大街与北玉井巷交汇处向南20米,8.3,大十字,"龙眼红枣粥,地皮菜包,芙蓉饼",8,8.3,8.3,川菜,0.0,逸餐厅,35.983
http://www.dianping.com/shop/92504117,0.0,力盟步行街北家姓美食广场16号档口,8.3,城西区,"串串,宽粉",8,8.3,8.3,火锅,0.0,蜀千签厕所串串,35.983
http://www.dianping.com/shop/104885261,0.0,长江路华德美食城摸具网咖斜对面,8.3,西门,"甜醅奶茶,满杯西柚,黑钻牛乳茶",8,8.3,8.3,面包/饮品,0.0,宁茶·特色奶茶(华德店),35.983
http://www.dianping.com/shop/102476106,0.0,南大街营房巷22号,8.3,大十字,"纯手工自制酸奶,滋补锅,三鲜锅",8,8.3,8.3,火锅,0.0,清真穆加旋转小火锅(南大街店),35.983
