url,人均价格,具体位置,口味,所属商区,推荐菜,星级标准,服务,环境,类别,评论量,餐厅名称,score
http://www.dianping.com/shop/17668679,0.0,束鹿东大街50号,7.5,辛集北国超市,"羊肉泡馍,羊杂汤,糖醋蒜",7,7.5,7.5,小吃快餐,0.0,羊肉泡馍,10.481
http://www.dianping.com/shop/23632108,0.0,建设街半月潭西行100米路北,7.5,辛集市其他,"沸腾猪手,海鲜毛血旺,烙馍裹四宝",7,7.5,7.5,小吃快餐,0.0,合家欢,10.481
http://www.dianping.com/shop/92589550,0.0,迎宾路中段西侧市府广场对过兴华北路390号,7.5,辛集市其他,"生菜,海带卷",7,7.5,7.5,小吃快餐,0.0,杨国福麻辣烫(市府广场店),10.481
http://www.dianping.com/shop/93144372,0.0,兴化路老江苏三楼,7.5,辛集市其他,素食,7,7.5,7.5,其他美食,0.0,恩吉素食1413,10.481
http://www.dianping.com/shop/14904992,33.0,朝阳路与建设街交叉口东南角便宜坊超市2楼,7.4,辛集镇,"蛋挞，考玉米，,奥尔良烤鸡翅,宫保鸡丁糖醋丸子",7,7.4,7.4,自助餐,9620.0,圣马丁南美烤肉自助餐厅,10.341
http://www.dianping.com/shop/22903574,10.0,东华路芙蓉岛南行150米路西兰州面王南侧,7.5,商业城,"精美凉菜,脆皮烤鸭,北京烤鸭",7,7.5,7.4,小吃快餐,370.0,川味熟食,10.315
http://www.dianping.com/shop/23442344,15.0,育红街与东华路交叉口北行168米路东,7.5,辛集北国超市,"百里香果木烤鸭,荷叶饼",7,7.5,7.4,北京菜,338.0,百里香老北京果木烤鸭,10.3
http://www.dianping.com/shop/50514040,10.0,建设街与西华路交叉口东行20米路北,7.5,辛集市其他,"全家福,西红柿鸡蛋面,十全十美",7,7.5,7.4,小吃快餐,101.0,吉祥馄饨·面(金鹿店),10.183
http://www.dianping.com/shop/19366287,28.0,兴华路泰和商业大楼一，二层,7.5,泰和商圈,"伴鸡伴虾堡,劲脆鸡腿堡,蛋挞",7,7.4,7.5,小吃快餐,23.0,肯德基(束鹿店),10.12
http://www.dianping.com/shop/23733420,10.0,兴华路北国超市北行20米路西,7.5,辛集北国超市,"栗子饼,红豆饼,大森栗子",7,7.4,7.4,小吃快餐,319.0,大森栗子(北国商城店),9.918
http://www.dianping.com/shop/17561419,40.0,市府街59号,7.5,商业城,"豆腐,排骨锅,宽粉",7,7.4,7.4,东北菜,85.0,壹品炖菜,9.802
http://www.dianping.com/shop/27415177,0.0,育红街与西华路交叉口北行十米路东,7.5,泰和商圈,"鸡柳,五香鸡腿块,鸡肘",7,7.4,7.4,小吃快餐,0.0,一手炸鸡,9.76
http://www.dianping.com/shop/23304374,22.0,兴华南路3号,7.4,泰和商圈,"重庆鸡公煲,撒尿牛丸,米饭",7,7.4,7.4,小吃快餐,2408.0,宴乐轩鸡公煲,6.782
http://www.dianping.com/shop/23396008,34.0,商业城安定大街芙蓉岛东行100米路北,7.4,商业城,"微山湖野鸭肉,油麦菜,红酒雪梨",7,7.3,7.4,川菜,3047.0,一品渝香干锅鸭头(辛集店),6.725
http://www.dianping.com/shop/66366560,14.0,建设东大街街大丰源购物广场西临,7.4,辛集市其他,"红烧牛肉面,时蔬拌面,一品麻辣面",7,7.5,7.5,面馆,383.0,馋面,6.502
